Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
ONOCU018S2,"On & On Indonesia Heritage #2 With Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Motiff awan yang tergambar dalam sarung bantal Indonesia Heritage #2 ini dapat membawa kesegaran bagi Anda. Rasakan pula lembutnya permukaan sarung bantal ini selembut awan yang mengelilingi langit. Paduan serasi warna biru dan krem akan membuat suasana rumah Anda semakin tentram,</span></p>",http://fabelio.com/indonesia-heritage-2-with-pillow-886.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0018_indonesia_heritage_2_3.jpg,,,simple,,Grey,,,,,1,,
ONOCU019S2,"On & On Indonesia Heritage #3 With Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Jika Anda mencintai kekayaan budaya Indonesia, tetapi menginginkan desain yang minimalis, maka sarung bantal Indonesia Heritage #3 ini pantas Anda bawa pulang. Motiff etnik yang simetris berpadu dengan warna biru tua dijamin akan menciptakan ketentraman di ruang tamu Anda. Sarung bantal yang satu ini sangat pas melengkapi dekorasi klasik rumah Anda. </span></p>",http://fabelio.com/indonesia-heritage-3-with-pillow-890.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0017_indonesia_heritage_3_3.jpg,,,simple,,Grey,,,,,1,,
ONOCU020S2,"On & On Indonesia Heritage #4 With Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Kesederhanaan yang elegan menjadi ciri khas dari sarung bantal Indonesia Heritage #4 ini. Motiff garis dan gelmbang berpadu menghasilkan pola yang harmonis untuk mempercantik ruang tamu Anda. Dengan warnanya yang terang, sarung bantal ini cocok untuk dipadukan dengan sofa berwarna gelap milik Anda. </span></p>",http://fabelio.com/indonesia-heritage-4-with-pillow-894.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0016_indonesia_heritage_4_3.jpg,,,simple,,Grey,,,,,1,,
ONOCC021S2,"On & On Leaves Pattern (40cm x 40cm)","<p><span style=""font-size: medium;"">Daun dan pepohonan memberikan kesegaran dengan menyediakan oksigen bagi kita.&nbsp;</span><span style=""font-size: medium;"">Jangan khawatir, sarung bantal Leaves Pattern juga mampu memberikan kesegaran yang sama untuk mata Anda dengan motif daun hijaunya.&nbsp;</span><span style=""font-size: medium;"">Dipadukan dengan warna krem yang menenangkan, tidak ada alasan untuk tidak membawa pulang produk ini.</span></p>",http://fabelio.com/leaves-pattern-896.html,165550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0011_leaves_pattern_2.jpg,,,simple,,Grey,,,,,1,,
ONOCU021S2,"On & On Leaves Pattern With Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Daun dan pepohonan memberikan kesegaran dengan menyediakan oksigen bagi kita.&nbsp;</span><span style=""font-size: medium;"">Jangan khawatir, sarung bantal Leaves Pattern juga mampu memberikan kesegaran yang sama untuk mata Anda dengan motif daun hijaunya.&nbsp;</span><span style=""font-size: medium;"">Dipadukan dengan warna krem yang menenangkan, tidak ada alasan untuk tidak membawa pulang produk ini.</span></p>",http://fabelio.com/leaves-pattern-with-pillow-898.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0011_leaves_pattern.jpg,,,simple,,Grey,,,,,1,,
ONOCC023S3,"On & On Mexican #4 (45cm x 45cm)","<p><span style=""font-size: medium;"">Kata siapa gambar tengkorak itu menyeramkan? Anda harus membuang jauh-jauh pikiran itu setelah melihat sarung bantal #Mexican 4.&nbsp;</span><span style=""font-size: medium;"">Motif tengkorak justru menjadi motif yang unik, berpadu dengan warna hitam yang elegan.&nbsp;</span><span style=""font-size: medium;"">Sarung bantal ini sangat pas dipadukan dengan sofa berwarna cerah milik Anda.</span></p>",http://fabelio.com/mexican-4.html,223550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0009_mexican_4_1.jpg,,,simple,,Grey,,,,,1,,
ONOCC025S2,"On & On Ornament Porcelain (40cm x 40cm)","<p><span style=""font-size: medium;"">Sarung bantal Ornament Porcelain ini memiliki Motiff yang sangat serasi dengan koleksi pajangan keramik kesayangan Anda.&nbsp;</span><span style=""font-size: medium;"">Letakkan sarung bantal ini di ruang tamu Anda untuk dekorasi yang harmonis.</span></p>",http://fabelio.com/ornament-porcelain.html,165500,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0008_ornament_porcelain_2.jpg,,,simple,,Grey,,,,,1,,
ONOCU023S3,"On & On Mexican #4 With Pillow (45cm x 45cm)","<p><span style=""font-size: medium;"">Kata siapa gambar tengkorak itu menyeramkan? Anda harus membuang jauh-jauh pikiran itu setelah melihat sarung bantal #Mexican 4.&nbsp;</span><span style=""font-size: medium;"">Motif tengkorak justru menjadi motif yang unik, berpadu dengan warna hitam yang elegan.&nbsp;</span><span style=""font-size: medium;"">Sarung bantal ini sangat pas dipadukan dengan sofa berwarna cerah milik Anda.</span></p>",http://fabelio.com/mexican-4-with-pillow.html,212750,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0009_mexican_4.jpg,,,simple,,Grey,,,,,1,,
ONOCU025S2,"On & On Ornament Porcelain with Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Sarung bantal Ornament Porcelain ini memiliki Motiff yang sangat serasi dengan koleksi pajangan keramik kesayangan Anda. Letakkan sarung bantal ini di ruang tamu Anda untuk dekorasi yang harmonis.</span></p>",http://fabelio.com/ornament-porcelain-with-pillow-908.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0008_ornament_porcelain.jpg,,,simple,,Grey,,,,,1,,
ONOCU026S2,"On & On Papaya with Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Manisnya pepaya kini bisa turut mempermanis dekorasi ruang tamu Anda dengan sarung bantal Papaya. Warna-warni pepaya yang cerah dan ceria tentu akan menyegarkan pandangan mata Anda.</span></p>",http://fabelio.com/papaya-with-pillow-913.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0007_papaya.jpg,,,simple,,Grey,,,,,1,,
ONOCC027S2,"On & On Pineapple (40cm x 40cm)","<p><span style=""font-size: medium;"">Nanas-nanas imut di sarung bantal Pineapple ini siap menyegarkan ruang tamu Anda.&nbsp;</span><span style=""font-size: medium;"">Uniknya, gambar nanas yang cerah ini seolah-olah digambar langsung dengan spidol.&nbsp;</span><span style=""font-size: medium;"">Semakin menambah kesan alaminya, bukan?</span></p>",http://fabelio.com/pineapple-915.html,165550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0006_pineapple_2.jpg,,,simple,,Grey,,,,,1,,
ONOCU027S2,"On & On Pineapple with Pillow (40cm x 40cm)","<p><span style=""font-size: medium;"">Nanas-nanas imut di sarung bantal Pineapple ini siap menyegarkan ruang tamu Anda.&nbsp;</span><span style=""font-size: medium;"">Uniknya, gambar nanas yang cerah ini seolah-olah digambar langsung dengan spidol.&nbsp;</span><span style=""font-size: medium;"">Semakin menambah kesan alaminya, bukan?</span></p>",http://fabelio.com/pineapple-with-pillow-917.html,180550,,,http://fabelio.com/media/catalog/product/o/n/on_on-_0006_pineapple.jpg,,,simple,,Grey,,,,,1,,
MOTCU001P1,"Motiff Equator - Cushion - Aqua Peach","<p><span style=""font-size: medium;"">Bantal dengan sarung yang dianyam secara handmade ini akan memberikan kesan yang berbeda jika dibandingkan dengan sarung bantal kebanyakan yang motifnya dicetak di atas kain. Karena dianyam, terdapat nilai lebih yang terdapat pada bantal yang satu ini. Perpaduan warnanya juga cocok apabila Anda pasangkan dengan furnitur-furnitur di rumah.</span></p>",http://fabelio.com/motif-equator-cushion-aqua-peach.html,390000,,,http://fabelio.com/media/catalog/product/m/o/motiff-equator_cushion_ivory_aqua_-1.jpg,,,simple,,Grey,,,,,1,,
MOTCU001G1,"Motiff Equator - Cushion - Gray Ivory","<p><span style=""font-size: medium;"">Bantal dengan sarung yang dianyam secara handmade ini akan memberikan kesan yang berbeda jika dibandingkan dengan sarung bantal kebanyakan yang motifnya dicetak di atas kain. Karena dianyam, terdapat nilai lebih yang terdapat pada bantal yang satu ini. Perpaduan warnanya juga cocok apabila Anda pasangkan dengan furnitur-furnitur di rumah.</span></p>",http://fabelio.com/motif-equator-cushion-gray-ivory.html,390000,,,http://fabelio.com/media/catalog/product/m/o/motiff-equator_cushion_gray_ivory_-2.jpg,,,simple,,Grey,,,,,1,,
MOTFC001,"Motiff Bamboo Rug","<p><span style=""font-size: medium;"">Tikar bambu yang satu ini dapat memaksimalkan suasana akrab bersama teman-teman. Duduk lesehan sambil menikmati kopi atau teh dan cemilan pastinya akan lebih berkesan di atasnya.</span></p>",http://fabelio.com/motif-bamboo-rug.html,1500000,,,http://fabelio.com/media/catalog/product/m/o/motiff-bamboo_rug-1.jpg,,,simple,,Grey,,,,,1,,
MOTFC002,"Motiff Borneo Rattan Rug - Dark Brown","<p><span style=""font-size: medium;"">Tikar yang terbuat dari rotan dan memiliki warna tradisional ini memberi kesan hangat terutama saat berkumpul bersama. Obrolan-obrolan yang tercipta saat duduk di atas tikar ini akan menjadi lebih akrab dan membuat Anda betah untuk berlama-lama berkumpul bersama teman.</span></p>",http://fabelio.com/motif-borneo-rattan-rug-dark-brown.html,1800000,,,http://fabelio.com/media/catalog/product/m/o/motiff-borneo_rattan_rug_dark_brown_-1.jpg,,,simple,,Grey,,,,,1,,
MOTFC003,"Motiff Borneo Rattan Rug - Black & Ivory","<p><span style=""font-size: medium;"">Tikar yang terbuat dari rotan dan memiliki warna cerah ini memberi kesan berbeda jika dibandingkan dengan tikar-tikar pada umumnya. Namun hal itu tidak menjadi masalah jika Anda ingin berkumpul bersama dan menikmati obrolan hangat bersama teman-teman.</span></p>",http://fabelio.com/motif-borneo-rattan-rug-black-ivory.html,1800000,,,http://fabelio.com/media/catalog/product/m/o/motiff-borneo_rattan_rug_black_ivory_-1_1.jpg,,,simple,,Grey,,,,,1,,
MOTCU001,"Motiff Tahiti - Cushion","<p><span style=""font-size: medium;"">Bantal dengan motif bunga-bunga yang dicetak ini akan membawa kesan segar di rumah Anda. Apabila Anda tinggal di apartemen dan tidak memiliki kebun sendiri, maka rasa rindu Anda akan bunga yang memanjakan mata Anda akan terobati.</span></p>",http://fabelio.com/motif-tahiti-cushion.html,330000,,,http://fabelio.com/media/catalog/product/m/o/motiff-tahiti_cushion-1.jpg,,,simple,,Grey,,,,,1,,
MOTPM001,"Motiff Sailor - Placemat","<p><span style=""font-size: medium;"">Placemat bercorak garis berwarna biru ini dapat Anda gunakan sebagai alas bagi piring dan alat makan Anda. Motif garis yang tak termakan zaman akan membuat ruang makan Anda berkesan modern.</span></p>",http://fabelio.com/motif-sailor-placemat.html,160000,,,http://fabelio.com/media/catalog/product/m/o/motiff-sailor_place_mat-1.jpg,,,simple,,Grey,,,,,1,,
MOTPM002,"Motiff Black & White - Reversible Placemats","<p><span style=""font-size: medium;"">Placemat bercorak kotak-kotak ini memiliki kesan simpel lewat corak dan warnanya. Warna monokromatik yang dimilikinya akan membuat meja makan Anda terlihat lebih elegan saat dipadukan dengan alat-alat makan. Anda juga bisa membalikkan placemat ini apabila Anda bosan dengan cara memerlihatkan motif garis-garis pada sisi lainnya.</span></p>",http://fabelio.com/motif-black-white-reversible-placemats.html,160000,,,http://fabelio.com/media/catalog/product/m/o/motiff-black_and_white_place_mat_reversible_-1_1.jpg,,,simple,,Grey,,,,,1,,
MOTTR001,"Motiff Sailor - Table Runner","<p><span style=""font-size: medium;"">Table runner bercorak garis berwarna biru ini cocok bagi Anda yang memiliki meja makan berukuran panjang dan tidak menginginkan table runner yang terlalu banyak motif. Pasangkan dengan placemat lain dengan warna senada, dan dapatkan suasana ceria di ruang makan Anda.</span></p>",http://fabelio.com/motif-sailor-table-runner.html,360000,,,http://fabelio.com/media/catalog/product/m/o/motiff-sailor_table_runner-1.jpg,,,simple,,Grey,,,,,1,,
MOTFC004,"Motiff Sisal Doormat","<p><span style=""font-size: medium;"">Permadani kecil ini memiliki aksen tradisional yang kuat saat Anda melihatnya. Letakkan dia di bawah sofa atau di bawah meja tamu untuk memberikan kesan tadisional di rumah Anda.</span></p>",http://fabelio.com/motif-sisal-doormat.html,450000,,,http://fabelio.com/media/catalog/product/m/o/motiff-sisal_door_mat-1.jpg,,,simple,,Grey,,,,,1,,
CADCU001L3,"Chic & Darling Beisijk with Pillow (Coral)","<p><span style=""font-size: medium;"">Warna bata yang menawan berpadu dengan motif persegi yang klasik merupakan pilihan tepat untuk mempercantik ruang tamu Anda. Sarung bantal Beisijk ini juga dilengkapi dengan resleting tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah sekaligus dapat dicuci secara terpisah. </span></p>",http://fabelio.com/chic-and-darling-beisijk-with-pillow-coral.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-beisjk_orang_-1.jpg,,,simple,,Grey,,,,,1,,
CADCU002L3,"Chic & Darling Beisijk with Pillow (Eggshell)","<ul>
<li><span style=""font-size: medium;"">Bagi Anda penyuka warna pastel dan menginginkan ketentraman di ruang tamu Anda, sarung bantal Beisijk Eggshell ini dapat menjadi pilihan tepat</span></li>
<li><span style=""font-size: medium;"">Motif persegi yang simetris sangat pas untuk melengkapi ruang tamu Anda yang minimalis</span></li>
<li><span style=""font-size: medium;"">Selain itu, sarung bantal ini dilengkapi pula dengan resleting tersembunyi di bagian bawahnya sehingga sarung dan bantalnya dapat diganti-ganti dengan mudah</span></li>
</ul>",http://fabelio.com/chic-and-darling-beisijk-with-pillow-eggshell.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-beisjk_blue_-1.jpg,,,simple,,Grey,,,,,1,,
CADCC001L3,"Chic & Darling Beisijk Cushion Cover (Coral)","<p><span style=""font-size: medium;"">Warna bata yang menawan berpadu dengan motif persegi yang klasik merupakan pilihan tepat untuk mempercantik ruang tamu Anda. Sarung bantal Beisijk ini juga dilengkapi dengan resleting tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah sekaligus dapat dicuci secara terpisah. </span></p>",http://fabelio.com/chic-and-darling-beisijk-cushion-cover-coral.html,170000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-beisjk_orang_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCC002L3,"Chic & Darling Beisijk Cushion Cover (Eggshell)","<ul>
<li><span style=""font-size: medium;"">Bagi Anda penyuka warna pastel dan menginginkan ketentraman di ruang tamu Anda, sarung bantal Beisijk Eggshell ini dapat menjadi pilihan tepat</span></li>
<li><span style=""font-size: medium;"">Motif persegi yang simetris sangat pas untuk melengkapi ruang tamu Anda yang minimalis</span></li>
<li><span style=""font-size: medium;"">Selain itu, sarung bantal ini dilengkapi pula dengan resleting tersembunyi di bagian bawahnya sehingga sarung dan bantalnya dapat diganti-ganti dengan mudah</span></li>
</ul>",http://fabelio.com/chic-and-darling-beisijk-cushion-cover-eggshell.html,170000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-beisjk_blue_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCU003L3,"Chic & Darling Seda Kawung with Pillow (Majorelle Blue)","<p><span style=""font-size: medium;"">Sarung bantal dengan motif lancip yang bertumpuk ini dijamin membawa semangat baru di ruang tamu Anda. Dengan warna biru muda yang menenangkan, sarung bantal ini mampu memanjakan mata siapapun yang memandangnya. Selain itu, sarung bantal ini juga dilengkapi dengan resleting yang tersembuyi di bagian bawah sehingga sarung dan bantalnya dapat dilepas dan diganti dengan mudah.</span></p>",http://fabelio.com/chic-and-darling-seda-kawung-with-pillow-majorelle-blue.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-seda_kawung_blue_-1.jpg,,,simple,,Grey,,,,,1,,
CADCU004L3,"Chic & Darling Seda Kawung with Pillow (Sun Glow)","<p><span style=""font-size: medium;"">Manjakan mata Anda dengan warna pastel yang indah milik sarung bantal Seda Kawung ini. Warna pastelnya yang lembut dengan motif teratur akan memancarkan ketentraman di ruang tamu Anda. Selain itu, sarung bantal ini juga dilengkapi dengan resleting yang tersembuyi di bagian bawah sehingga sarung dan bantalnya dapat dilepas dan diganti dengan mudah.</span></p>",http://fabelio.com/chic-and-darling-seda-kawung-with-pillow-sun-glow.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-seda_kawung_yellow_-1.jpg,,,simple,,Grey,,,,,1,,
CADCC003L3,"Chic & Darling Seda Kawung Cushion Cover (Majorelle Blue)","<p><span style=""font-size: medium;"">Sarung bantal dengan motif lancip yang bertumpuk ini dijamin membawa semangat baru di ruang tamu Anda. Dengan warna biru muda yang menenangkan, sarung bantal ini mampu memanjakan mata siapapun yang memandangnya. Selain itu, sarung bantal ini juga dilengkapi dengan resleting yang tersembuyi di bagian bawah sehingga sarung dan bantalnya dapat dilepas dan diganti dengan mudah.</span></p>",http://fabelio.com/chic-and-darling-seda-kawung-cushion-cover-majorelle-blue.html,170000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-seda_kawung_blue_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCC004L3,"Chic & Darling Seda Kawung Cushion Cover (Sun Glow)","<p><span style=""font-size: medium;"">Manjakan mata Anda dengan warna pastel yang indah milik sarung bantal Seda Kawung ini. Warna pastelnya yang lembut dengan motif teratur akan memancarkan ketentraman di ruang tamu Anda. Selain itu, sarung bantal ini juga dilengkapi dengan resleting yang tersembuyi di bagian bawah sehingga sarung dan bantalnya dapat dilepas dan diganti dengan mudah.</span></p>",http://fabelio.com/chic-and-darling-seda-kawung-cushion-cover-sun-glow.html,170000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-seda_kawung_yellow_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCU005S1,"Chic & Darling Flying Kite with Pillow (Ivory)","<p><span style=""font-size: medium;"">Layang-layang berwarna cerah ini akan memberi sentuhan baru pada ruang tamu Anda. Warna cerahnya menghadirkan keceriaan, sementara itu warna dasar gading akan memancarkan kehangatan ke penjuru ruangan. Sarung bantal ini juga dilengkapi dengan resleting yang tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah. </span></p>",http://fabelio.com/chic-and-darling-flying-kite-with-pillow-ivory.html,200000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-flying_kite_white_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCU006S1,"Chic & Darling Flying Kite with Pillow (Eggshell)","<p><span style=""font-size: medium;"">Layang-layang berwarna cerah ini akan memberi sentuhan baru pada ruang tamu Anda. Warna cerahnya menghadirkan keceriaan, sementara itu warna dasar gading akan memancarkan kehangatan ke penjuru ruangan. Sarung bantal ini juga dilengkapi dengan resleting yang tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah. </span></p>",http://fabelio.com/chic-and-darling-flying-kite-with-pillow-eggshell.html,200000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-flying_kite_blue_-1_1.jpg,,,simple,,Grey,,,,,1,,
CADCC005S1,"Chic & Darling Flying Kite Cushion Cover (Ivory)","<p><span style=""font-size: medium;"">Layang-layang berwarna cerah ini akan memberi sentuhan baru pada ruang tamu Anda. Warna cerahnya menghadirkan keceriaan, sementara itu warna dasar gading akan memancarkan kehangatan ke penjuru ruangan. Sarung bantal ini juga dilengkapi dengan resleting yang tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah. </span></p>",http://fabelio.com/chic-and-darling-flying-kite-cushion-cover-ivory.html,160000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-flying_kite_white_-2.jpg,,,simple,,Grey,,,,,1,,
CADCC006S1,"Chic & Darling Flying Kite Cushion Cover (Eggshell)","<p><span style=""font-size: medium;"">Layang-layang berwarna cerah ini akan memberi sentuhan baru pada ruang tamu Anda. Warna cerahnya menghadirkan keceriaan, sementara itu warna dasar gading akan memancarkan kehangatan ke penjuru ruangan. Sarung bantal ini juga dilengkapi dengan resleting yang tersembunyi sehingga sarung dan bantalnya bisa diganti-ganti dengan mudah. </span></p>",http://fabelio.com/chic-and-darling-flying-kite-cushion-cover-eggshell.html,160000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-flying_kite_blue_-1.jpg,,,simple,,Grey,,,,,1,,
CADCC007K1,"Chic & Darling Pillow Case (Dogs)","<p><span style=""font-size: medium;"">Anda penyayang anjing? Sarung bantal bermotif anjing itu patut untuk Anda koleksi. Dalmatians dan teman-temannya akan menemani Anda hingga terlelap. Ditambah dengan kelembutan dan kesejukan kain katun, sarung bantal ini sangat pantas untuk Anda bawa pulang. </span></p>",http://fabelio.com/chic-and-darling-pillow-case-dogs.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-pillow_case_dogs-1.jpg,,,simple,,Grey,,,,,1,,
CADCC008K1,"Chic & Darling Pillow Case (Birds)","<p><span style=""font-size: medium;"">Burung-burung imut ini dapat menjadi teman setia Anda beristirahat di malam hari. Dengan warna bulu yang terang dan mencolok, kamar tidur Anda semakin semarak. Sarung bantal ini juga pas untuk diletakkan di kamar tidur buah hati Anda. Kelembutan kain katun juga siap mengantarkan Anda bermimpi indah. </span></p>",http://fabelio.com/chic-and-darling-pillow-case-birds.html,220000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-pillow_case_birds-1.jpg,,,simple,,Grey,,,,,1,,
CADAP001A4,"Chic & Darling Art Print (I Love You More Than All The Stars)","<p><span style=""font-size: medium;"">Percantik dinding rumah Anda dengan hiasan dinding yang satu ini. Kalimat berbunyi ""I Love You More Than All The Star"" akan mengingatkan Anda pada kehangatan kasih sayang orang-orang yang Anda cintai. Pemilihan warna monokrom membuat hiasan dinding ini mudah dipasangkan dengan beragam warna cat dinding. </span></p>",http://fabelio.com/chic-and-darling-art-print-i-love-you-more-than-all-the-stars.html,120000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-art_print_i_love_you_more_than_all_the_stars-1.jpg,,,simple,,Grey,,,,,1,,
CADAP002A4,"Chic & Darling Art Print (Fruit & Veggies in French)","<p><span style=""font-size: medium;"">Berbagai buah dan sayur yang dilukis langsung dengan tangan ini sangat pas untuk menyegarkan suasana rumah Anda. Warna-warninya yang cerah dapat menjadi aksen yang unik pada dinding rumah yang polos. </span></p>",http://fabelio.com/chic-and-darling-art-print-fruit-veggies-in-french.html,120000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-art_print_fruit_and_veggies_in_french-1.jpg,,,simple,,Grey,,,,,1,,
CADPM001L1,"Chic & Darling Placemat (Papaya)","<p><span style=""font-size: medium;"">Ceriakan suasana makan bersama keluarga Anda dengan placemat Papaya. Motif pepaya-pepaya imut berwarna cerah ini dijamin akan menyemarakkan ruang makan Anda. Uniknya, motif pepaya ini digambar langsung dengan tangan menggunakan cat air di atas kain kanvas sehingga lebih tahan lama. </span></p>",http://fabelio.com/chic-and-darling-placemat-papaya.html,180000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-place_mat_papaya-1.jpg,,,simple,,Grey,,,,,1,,
CADPM002L1,"Chic & Darling Placemat (Pear)","<p><span style=""font-size: medium;"">Segarnya buah pir bisa Anda rasakan setiap saat dengan memasang placemat Pear ini di ruang makan Anda. Motiff buah pear yang lucu juga dapat menarik perhatian buah hati Anda supaya ia lahap menyantap makanan. Tak hanya itu saja, gambar buah pear ini dilukis dengan tangan untuk menambah kesan naturalnya. </span></p>",http://fabelio.com/chic-and-darling-placemat-pear.html,180000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-place_mat_pear-1.jpg,,,simple,,Grey,,,,,1,,
CADTW001L1,"Chic & Darling Tea Towel (Cherry)","Tak perlu khawatir lagi terkena panas ketika menuang teh sebab Anda bisa menggunakan Tea Towel Cherry untuk melapisi gagang teko Anda. Motiff ceri yang amat manis pun membuat acara minum teh Anda lebih ceria. Pola ceri ini dicetak dengan tinta waterbased sehingga aman bagi Anda dan keluarga.",http://fabelio.com/chic-and-darling-tea-towel-cherry.html,85000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-tea_towel_cherry-1.jpg,,,simple,,Grey,,,,,1,,
CADTW002L2,"Chic & Darling Tea Towel (Lemon)","<p><span style=""font-size: medium;"">Perhatian tamu-tamu Anda di acara tea party pasti langsung tercurah pada Lemon Tea Towel ini. Motiff lemon kuning yang cerah menjadikan pertemuan Anda penuh semangat. Bahkan, ketika tidak digunakan, tea towel ini tetap bisa menjadi dekorasi yang mempercantik dapur Anda. </span></p>",http://fabelio.com/chic-and-darling-tea-towel-lemon.html,85000,,,http://fabelio.com/media/catalog/product/c/h/chic_darling-tea_towel_lemon-1.jpg,,,simple,,Grey,,,,,1,,
GAATY001S1,"Gladys Angelina Tiga Wooden Tray (Small)","<p><span style=""font-size: medium;"">Sajian istimewa untuk tamu di rumah akan semakin istimewa dengan Tiga Wooden Tray. Nampan yang terbuat dari kayu mahoni ini dapat membuat tamu terkesan saat melihat sajian dibawakan kepada mereka.</span></p>",http://fabelio.com/gladys-angelina-tiga-wooden-tray-small.html,135000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-tiga_wooden_tray_small-1.jpg,,,simple,,Brown,,,,,1,,
GAATY001M1,"Gladys Angelina Tiga Wooden Tray (Medium)","<p><span style=""font-size: medium;"">Sajian istimewa untuk tamu di rumah akan semakin istimewa dengan Tiga Wooden Tray. Nampan yang terbuat dari kayu mahoni ini dapat membuat tamu terkesan saat melihat sajian dibawakan kepada mereka.</span></p>",http://fabelio.com/gladys-angelina-tiga-wooden-tray-medium.html,188000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-tiga_wooden_tray_medium-1.jpg,,,simple,,Brown,,,,,1,,
GAATY001L1,"Gladys Angelina Tiga Wooden Tray (Large)","<p><span style=""font-size: medium;"">Sajian istimewa untuk tamu di rumah akan semakin istimewa dengan Tiga Wooden Tray. Nampan yang terbuat dari kayu mahoni ini dapat membuat tamu terkesan saat melihat sajian dibawakan kepada mereka.</span></p>",http://fabelio.com/gladys-angelina-tiga-wooden-tray-large.html,269000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-tiga_wooden_tray_large-1.jpg,,,simple,,Brown,,,,,1,,
GAAPL001L1,"Gladys Angelina Curve Wooden Plate","<p><span style=""font-size: medium;"">Piring dari kayu mahoni ini menonjolkan unsur alami yang kuat saat pertama kali Anda melihatnya. Semua sajian yang dihidangkan di atasnya akan menjadi lebih menarik untuk disantap oleh siapapun yang melihatnya.</span></p>",http://fabelio.com/gladys-angelina-curve-wooden-plate.html,150000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-curved_wooden_plate-2.jpg,,,simple,,Brown,,,,,1,,
GAARJ001S1,"Gladys Angelina Small Wood Roof Jar","<p><span style=""font-size: medium;"">Toples kecil yang satu ini dapat Anda manfaatkan untuk menyimpan berbagai jenis barang. Cemilan ataupun permen untuk tamu di rumah Anda pastinya akan lebih istimewa dengan toples kaca bertutup kayu ini. </span></p>",http://fabelio.com/gladys-angelina-small-wood-roof-jar.html,175000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-small_wood_roof_jar-1.jpg,,,simple,,Brown,,,,,1,,
GAACS001S1,"Gladys Angelina Small Cake Stand","<p><span style=""font-size: medium;"">Cake stand yang terbuat dari kayu mahoni ini memancarkan kesan klasik dari bentuknya. Dapat menunjang kue berukuran hingga 10 cm seperti pai atau kue lain dengan porsi kecil.</span></p>",http://fabelio.com/gladys-angelina-small-cake-stand.html,140000,,,http://fabelio.com/media/catalog/product/g/l/gladysandgelina-small_cake_stand-1.jpg,,,simple,,Brown,,,,,1,,
